run_id,run_attempt,attempt_at,workflow,event,conclusion,branch,commit_label,billed_min,carried_min,fast_path,is_full_green,build_steps,dup_build_sec,p3_billed_min,bucket,bucket_reason,p1_baseline
32425838588,1,2026-08-20T22:47:48Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,24,0,false,false,8,509,9,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32425939544,1,2026-08-20T22:48:51Z,CI,pull_request,success,flywheel-FLY-1925,code,59,0,false,true,8,494,9,4_must_run_full,not a P0 case; head commit is not doc/progress labelled,
32425991257,1,2026-08-20T22:49:36Z,CI,pull_request,cancelled,flywheel-FLY-1927,chore_progress,10,0,false,false,1,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32425994821,1,2026-08-20T22:49:43Z,Ship on :cool: Comment,issue_comment,skipped,main,code,0,0,false,false,0,0,0,non_ci,not the CI workflow; classifier levers do not apply,
32426025030,1,2026-08-20T22:50:22Z,CI,pull_request,success,flywheel-FLY-1927,chore_progress,59,0,false,true,8,448,9,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32426014422,1,2026-08-20T22:50:52Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,18,0,false,false,8,334,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32426181918,1,2026-08-20T22:52:56Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,12,0,false,false,2,25,1,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32426268504,1,2026-08-20T22:54:22Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,10,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32426364074,1,2026-08-20T22:54:41Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,18,0,false,false,8,399,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32426472248,1,2026-08-20T22:56:54Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,18,0,false,false,8,409,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32426632909,1,2026-08-20T22:58:54Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,18,0,false,false,8,334,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32426765469,1,2026-08-20T23:00:33Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,2,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32426798375,1,2026-08-20T23:00:42Z,CI,pull_request,failure,flywheel-FLY-1911,docs,59,0,false,false,8,496,9,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32427244687,1,2026-08-20T23:06:44Z,Ship on :cool: Comment,issue_comment,success,main,code,1,0,false,false,0,0,0,non_ci,not the CI workflow; classifier levers do not apply,
32427263147,1,2026-08-20T23:07:01Z,CI,push,success,main,code,59,0,false,false,8,477,8,4_must_run_full,event=push is not a pull_request; P0/P1 are PR-scoped and research section 8 keeps main push CI full,
32427265255,1,2026-08-20T23:07:01Z,Ship on :cool: Comment,issue_comment,skipped,main,code,0,0,false,false,0,0,0,non_ci,not the CI workflow; classifier levers do not apply,
32427576649,1,2026-08-20T23:11:17Z,CI,pull_request,success,flywheel-FLY-1925,docs,61,0,false,true,8,520,10,3_P1_upper,UPPER BOUND: branch already had a qualifying full-green attempt AND head commit is doc/progress labelled; incremental-diff inertness and unchanged base SHA / ci.yml are NOT verified here,32425939544#1
32421695024,2,2026-08-21T00:11:32Z,CI,pull_request,success,flywheel-FLY-1887,chore_progress,1,56,false,true,0,0,0,3_P1_upper,UPPER BOUND: branch already had a qualifying full-green attempt AND head commit is doc/progress labelled; incremental-diff inertness and unchanged base SHA / ci.yml are NOT verified here,32331233659#1
32432072513,1,2026-08-21T00:17:19Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,32,0,false,false,8,498,10,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32432177540,1,2026-08-21T00:18:59Z,Payload Beta Release,schedule,failure,main,code,2,0,false,false,0,0,0,non_ci,not the CI workflow; classifier levers do not apply,
32432278220,1,2026-08-21T00:20:50Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,18,0,false,false,8,254,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32432366026,1,2026-08-21T00:22:15Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,26,0,false,false,8,497,9,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32432523078,1,2026-08-21T00:24:16Z,CI,pull_request,failure,flywheel-FLY-1934,docs,52,0,false,false,8,496,10,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32432525777,1,2026-08-21T00:24:17Z,Ship on :cool: Comment,issue_comment,skipped,main,code,0,0,false,false,0,0,0,non_ci,not the CI workflow; classifier levers do not apply,
32432545964,1,2026-08-21T00:24:56Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,18,0,false,false,8,331,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32432652962,1,2026-08-21T00:26:33Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,13,0,false,false,8,215,2,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32432735154,1,2026-08-21T00:27:51Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,11,0,false,false,8,191,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32432814973,1,2026-08-21T00:29:11Z,CI,pull_request,failure,flywheel-FLY-1911,docs,58,0,false,false,8,456,8,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32433246994,1,2026-08-21T00:35:41Z,Ship on :cool: Comment,issue_comment,success,main,code,1,0,false,false,0,0,0,non_ci,not the CI workflow; classifier levers do not apply,
32433264042,1,2026-08-21T00:35:58Z,CI,push,success,main,code,64,0,false,false,8,550,11,4_must_run_full,event=push is not a pull_request; P0/P1 are PR-scoped and research section 8 keeps main push CI full,
32433266258,1,2026-08-21T00:36:04Z,Ship on :cool: Comment,issue_comment,skipped,main,code,0,0,false,false,0,0,0,non_ci,not the CI workflow; classifier levers do not apply,
32433486047,1,2026-08-21T00:39:35Z,CI,pull_request,success,flywheel-FLY-1927,docs,59,0,false,true,8,501,9,3_P1_upper,UPPER BOUND: branch already had a qualifying full-green attempt AND head commit is doc/progress labelled; incremental-diff inertness and unchanged base SHA / ci.yml are NOT verified here,32426025030#1
32434220028,1,2026-08-21T00:51:39Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,26,0,false,false,8,489,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32434224942,1,2026-08-21T00:51:42Z,Ship on :cool: Comment,issue_comment,skipped,main,code,0,0,false,false,0,0,0,non_ci,not the CI workflow; classifier levers do not apply,
32434382018,1,2026-08-21T00:54:33Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,34,0,false,false,8,513,9,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32434515692,1,2026-08-21T00:56:27Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,2,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32434551380,1,2026-08-21T00:57:00Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,0,0,false,false,0,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32434569726,1,2026-08-21T00:57:21Z,CI,pull_request,cancelled,flywheel-FLY-1850,chore_progress,4,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32434633775,1,2026-08-21T00:58:27Z,CI,pull_request,cancelled,flywheel-FLY-1851,docs,4,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32434622147,1,2026-08-21T00:58:33Z,CI,pull_request,cancelled,flywheel-FLY-1911,code,26,0,false,false,8,504,11,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32434719358,1,2026-08-21T01:00:11Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,2,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32434779810,1,2026-08-21T01:01:07Z,CI,pull_request,cancelled,flywheel-FLY-1911,test_chore_ci,11,0,false,false,8,214,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32434783506,1,2026-08-21T01:01:10Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,2,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32434794914,1,2026-08-21T01:01:18Z,CI,pull_request,success,flywheel-FLY-1851,docs,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32434844158,1,2026-08-21T01:01:50Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,0,0,false,false,0,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32434861231,1,2026-08-21T01:02:13Z,CI,pull_request,cancelled,flywheel-FLY-1850,chore_progress,3,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32434856366,1,2026-08-21T01:02:24Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,11,0,false,false,7,115,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32434925856,1,2026-08-21T01:03:34Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,33,0,false,false,8,447,8,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32434968134,1,2026-08-21T01:04:00Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,2,0,false,false,0,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32434986506,1,2026-08-21T01:04:16Z,CI,pull_request,cancelled,flywheel-FLY-1850,chore_progress,4,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32435049215,1,2026-08-21T01:05:13Z,CI,pull_request,success,flywheel-FLY-1851,docs,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32435122921,1,2026-08-21T01:06:42Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,2,0,false,false,0,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32435144850,1,2026-08-21T01:06:52Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,2,0,false,false,0,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32435158814,1,2026-08-21T01:07:08Z,CI,pull_request,success,flywheel-FLY-1850,chore_progress,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32435157744,1,2026-08-21T01:07:21Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,33,0,false,false,8,498,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32435371538,1,2026-08-21T01:10:39Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,3,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32435396498,1,2026-08-21T01:11:25Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,54,0,false,false,8,528,12,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32435437363,1,2026-08-21T01:12:04Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,2,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32435464534,1,2026-08-21T01:12:13Z,CI,pull_request,success,flywheel-FLY-1934,docs,60,0,false,true,8,481,8,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32435478644,1,2026-08-21T01:12:26Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,0,0,false,false,0,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32435494293,1,2026-08-21T01:12:46Z,CI,pull_request,success,flywheel-FLY-1850,chore_progress,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32435832802,1,2026-08-21T01:18:49Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,33,0,false,false,8,477,12,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32436031584,1,2026-08-21T01:22:16Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,18,0,false,false,8,224,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32436112418,1,2026-08-21T01:23:41Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,11,0,false,false,8,188,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32436189763,1,2026-08-21T01:24:58Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,18,0,false,false,8,232,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32436268679,1,2026-08-21T01:26:18Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,27,0,false,false,8,541,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32436409430,1,2026-08-21T01:28:29Z,CI,pull_request,cancelled,flywheel-FLY-1851,docs,3,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32436440142,1,2026-08-21T01:29:20Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,11,0,false,false,7,100,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32436499192,1,2026-08-21T01:30:00Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,2,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32436502106,1,2026-08-21T01:30:08Z,CI,pull_request,success,flywheel-FLY-1851,docs,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32436506679,1,2026-08-21T01:30:26Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,26,0,false,false,8,496,8,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32436538658,1,2026-08-21T01:30:32Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,0,0,false,false,0,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32436555469,1,2026-08-21T01:30:50Z,Ship on :cool: Comment,issue_comment,success,main,code,1,0,false,false,0,0,0,non_ci,not the CI workflow; classifier levers do not apply,
32436557194,1,2026-08-21T01:30:53Z,CI,pull_request,success,flywheel-FLY-1850,chore_progress,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32436574055,1,2026-08-21T01:31:08Z,CI,push,success,main,code,60,0,false,false,8,485,9,4_must_run_full,event=push is not a pull_request; P0/P1 are PR-scoped and research section 8 keeps main push CI full,
32436576071,1,2026-08-21T01:31:10Z,Ship on :cool: Comment,issue_comment,skipped,main,code,0,0,false,false,0,0,0,non_ci,not the CI workflow; classifier levers do not apply,
32436675731,1,2026-08-21T01:33:07Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,10,0,false,false,1,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32436738317,1,2026-08-21T01:33:51Z,CI,pull_request,cancelled,flywheel-FLY-1851,docs,4,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32436732112,1,2026-08-21T01:34:01Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,34,0,false,false,8,550,8,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32436890411,1,2026-08-21T01:36:34Z,CI,pull_request,success,flywheel-FLY-1851,docs,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32436922797,1,2026-08-21T01:36:51Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,2,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32436960503,1,2026-08-21T01:37:51Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,3,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32436978459,1,2026-08-21T01:38:12Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,11,0,false,false,8,127,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32437034573,1,2026-08-21T01:38:47Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,0,0,false,false,0,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32437049544,1,2026-08-21T01:39:05Z,CI,pull_request,success,flywheel-FLY-1850,chore_progress,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32437048104,1,2026-08-21T01:39:23Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,11,0,false,false,8,183,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32437127515,1,2026-08-21T01:40:42Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,13,0,false,false,8,211,2,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32437163862,1,2026-08-21T01:41:02Z,CI,pull_request,success,flywheel-FLY-1934,docs,60,0,false,true,8,490,9,3_P1_upper,UPPER BOUND: branch already had a qualifying full-green attempt AND head commit is doc/progress labelled; incremental-diff inertness and unchanged base SHA / ci.yml are NOT verified here,32435464534#1
32437206174,1,2026-08-21T01:42:03Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,10,0,false,false,1,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32437255374,1,2026-08-21T01:42:36Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,2,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32437259034,1,2026-08-21T01:42:57Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,11,0,false,false,8,148,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32437290783,1,2026-08-21T01:43:10Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,0,0,false,false,0,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32437301656,1,2026-08-21T01:43:30Z,CI,pull_request,success,flywheel-FLY-1850,chore_progress,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32437324855,1,2026-08-21T01:44:10Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,10,0,false,false,1,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32437371001,1,2026-08-21T01:44:55Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,53,0,false,false,8,467,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32437781164,1,2026-08-21T01:51:53Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,2,0,false,false,0,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32437794624,1,2026-08-21T01:52:10Z,CI,pull_request,cancelled,flywheel-FLY-1850,chore_progress,4,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32437903305,1,2026-08-21T01:54:12Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,15,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32437938786,1,2026-08-21T01:54:25Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,0,0,false,false,0,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32437948583,1,2026-08-21T01:54:35Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,0,0,false,false,0,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32437961817,1,2026-08-21T01:54:54Z,CI,pull_request,success,flywheel-FLY-1850,chore_progress,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32438177172,1,2026-08-21T01:58:29Z,CI,pull_request,cancelled,flywheel-FLY-1851,docs,4,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32438096152,1,2026-08-21T01:59:29Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,26,0,false,false,8,436,8,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32438310404,1,2026-08-21T02:00:58Z,CI,pull_request,cancelled,flywheel-FLY-1851,docs,2,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32438369069,1,2026-08-21T02:01:52Z,CI,pull_request,cancelled,flywheel-FLY-1851,docs,3,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32438392565,1,2026-08-21T02:02:16Z,CI,pull_request,cancelled,flywheel-FLY-1911,code,11,0,false,false,8,169,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32438465040,1,2026-08-21T02:03:27Z,CI,pull_request,cancelled,flywheel-FLY-1911,test_chore_ci,11,0,false,false,7,102,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32438484348,1,2026-08-21T02:03:37Z,CI,pull_request,cancelled,flywheel-FLY-1851,docs,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32438534259,1,2026-08-21T02:04:37Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,19,0,false,false,8,458,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32438661658,1,2026-08-21T02:06:36Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,10,0,false,false,1,0,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32438682774,1,2026-08-21T02:06:38Z,CI,pull_request,cancelled,flywheel-FLY-1851,docs,3,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32438722696,1,2026-08-21T02:07:35Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,61,0,false,false,8,512,9,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32438780518,1,2026-08-21T02:08:31Z,CI,pull_request,success,flywheel-FLY-1851,docs,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32439061101,1,2026-08-21T02:12:57Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,2,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32439103685,1,2026-08-21T02:13:35Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,0,0,false,false,0,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32439118839,1,2026-08-21T02:13:55Z,CI,pull_request,success,flywheel-FLY-1850,chore_progress,5,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32439427888,1,2026-08-21T02:19:14Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,24,0,false,false,8,510,9,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32439561089,1,2026-08-21T02:21:41Z,CI,pull_request,failure,flywheel-FLY-1911,docs,64,0,false,false,8,540,11,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32439631504,1,2026-08-21T02:22:40Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,2,0,true,false,0,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32439652822,1,2026-08-21T02:23:06Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,3,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32439723170,1,2026-08-21T02:24:31Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,2,0,false,false,0,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32439741301,1,2026-08-21T02:24:35Z,CI,pull_request,cancelled,flywheel-FLY-1850,chore_progress,4,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32439883648,1,2026-08-21T02:27:00Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,0,0,false,false,0,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32439897457,1,2026-08-21T02:27:23Z,CI,pull_request,cancelled,flywheel-FLY-1850,chore_progress,4,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32440018418,1,2026-08-21T02:29:44Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,2,0,false,false,0,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32440036146,1,2026-08-21T02:29:48Z,CI,pull_request,cancelled,flywheel-FLY-1850,chore_progress,4,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32440155482,1,2026-08-21T02:31:39Z,CI,pull_request,cancelled,flywheel-FLY-1850,docs,0,0,false,false,0,0,0,4_must_run_full,files are already inside the CURRENT allowlist; P0 would change nothing for this PR,
32440170857,1,2026-08-21T02:32:01Z,CI,pull_request,success,flywheel-FLY-1850,chore_progress,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32440206576,1,2026-08-21T02:32:33Z,CI,pull_request,cancelled,flywheel-FLY-1851,docs,2,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32440247630,1,2026-08-21T02:33:30Z,CI,pull_request,success,flywheel-FLY-1851,docs,6,0,true,false,1,0,0,1_already_fast,classify succeeded AND payload skipped in this attempt => real no_code fast path,
32440353131,1,2026-08-21T02:35:02Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,33,0,false,false,8,466,8,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32440572846,1,2026-08-21T02:39:08Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,18,0,false,false,8,371,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32440674743,1,2026-08-21T02:40:55Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,19,0,false,false,8,525,8,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32440798627,1,2026-08-21T02:43:04Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,19,0,false,false,8,529,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32440934172,1,2026-08-21T02:45:22Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,18,0,false,false,8,384,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32441036157,1,2026-08-21T02:47:11Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,18,0,false,false,8,465,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32441145097,1,2026-08-21T02:49:05Z,CI,pull_request,cancelled,flywheel-FLY-1911,code,18,0,false,false,8,263,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32441227980,1,2026-08-21T02:50:35Z,CI,pull_request,cancelled,flywheel-FLY-1911,other,11,0,false,false,7,125,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32441297302,1,2026-08-21T02:51:47Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,11,0,false,false,7,93,0,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32441359734,1,2026-08-21T02:52:54Z,CI,pull_request,cancelled,flywheel-FLY-1911,docs,18,0,false,false,8,376,7,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
32441461793,1,2026-08-21T02:54:36Z,CI,pull_request,cancelled,flywheel-FLY-1911,code,19,0,false,false,8,527,8,4_must_run_full,not a P0 case; branch has no prior qualifying full-green baseline,
